Comment,Positive,Neutral,Negative,Sentiment
Padahal mayan jauh dari solobaru wkwk. Tapi menu menunya rekomended banget. Dan yang paling penting deket dari rumah jadi enak sat set sat set wkwk,0.9997023940086365,0.00011113700020359829,0.00018632829596754164,positive
Kenapa aku yg rumah disini ga prnh tau 😂🤣 @dewirahmawulan__,0.0003625567478593439,0.0002080916310660541,0.9994292855262756,negative
@aditrandyh loh deket dong,0.9449958205223083,0.049536917358636856,0.0054672653786838055,positive
@andrimstf ayo kesiniiiiiii,0.016436224803328514,0.9313318133354187,0.05223200470209122,neutral
@hab_amr,0.0005009268643334508,0.0002932035131379962,0.9992058873176575,negative
"Maaf saya pernah kesana 🙌 pesanan ngaterin salah tp dah kadung kemaksn sm suami trus berikutnya salah lg krna kan itu buman pesanan kitaakhirnya saya tolak, gak lama di datengin bawa kertas menu dan bilang ""ini pesanannya sesuai yg ditulis lho kak"" dan saya bilang ""itupesanan bukan dr meja ini kak""",0.0005237453151494265,0.0005596457631327212,0.9989166259765625,negative
@natalia_soehodo,0.0182807520031929,0.003923953045159578,0.9777953624725342,negative
@arofafah,0.08538658916950226,0.9118364453315735,0.0027769445441663265,neutral
Ada juga sop sapi extra cacing pita wak,0.021207178011536598,0.9741103649139404,0.004682411439716816,neutral
@om.pens catet pak,0.00038853558362461627,0.0004300994041841477,0.99918133020401,negative
@dije_arif,0.00028756458777934313,0.9995576739311218,0.00015480726142413914,neutral
Gaskeun @galihgunturgemilang @diandnc @madmamaz dek syef dah kesini beloooom? @syefiraayudia @genttruestories,0.7198837399482727,0.22028279304504395,0.05983347073197365,positive
Naruto style,0.6545218825340271,0.21991658210754395,0.12556153535842896,positive
Deket gak ini @septianikaa?,0.00806871335953474,0.014035496860742569,0.9778957962989807,negative
@dlusiaa_,0.026150813326239586,0.9707569479942322,0.0030922091100364923,neutral
"Ohh iyaa,2 hari yg lalu ke sana,saladnya enak,bebek goreng nya jg enak,",0.9995885491371155,0.00015172174607869238,0.00025973826996050775,positive
@atcocta,0.2387363314628601,0.01560926903039217,0.7456544041633606,negative
@sn4pcc @111967.jpg @njelyiy,0.00018506951164454222,0.999575674533844,0.00023923386470414698,neutral
@splitofmars @ddumptrashx @bubbsaa,0.040527742356061935,0.9575401544570923,0.001932011917233467,neutral
Yok mba @fe_soetanto 😂,0.9815619587898254,0.014172115363180637,0.004265998024493456,positive
@sillvymarlina &@gals.99 ...yuuk kapaaann..😁🥰,0.993073582649231,0.0030707058031111956,0.0038556717336177826,positive
@cayoo_adi,0.007644450291991234,0.9492053389549255,0.0431501604616642,neutral
Dl wktu masih di solo ak sring ksni.. emg candu bgt masakan ny. Hmmm jd kangen solo.. udh lama bgt gk ksna.,0.9991212487220764,0.00019494889420457184,0.0006838146946392953,positive
@gabrielmarvingoenadi coba ki,0.0005492283380590379,0.9992247819900513,0.00022595145856030285,neutral
@yunanandriva,0.00024583371123299,0.9995773434638977,0.0001768382207956165,neutral
@fikk_fikaaa @anayuliysusilowati plissss ajak aku kesini wkwkwk,0.9919891953468323,0.004179922863841057,0.0038308468647301197,positive
"Cuma 1.5km dari rumah, kemarin kesana gara-gara postingan ini, Enak mantap !! ❤️",0.9986417889595032,0.0003142558562103659,0.0010439796606078744,positive
@xyfrkaa_ 😍😍😍😍😍 besok ke sini,0.9996527433395386,8.439066732535139e-05,0.0002629382361192256,positive
@andrewtralala,0.00891578197479248,0.9902787804603577,0.0008055113721638918,neutral
cantumin min daftar harganya,0.00022192503092810512,0.9996204376220703,0.0001576715731061995,neutral
@antonsumbogo gassss sabtu wkwk,0.17363956570625305,0.4739985466003418,0.35236185789108276,neutral
@azisahyat adoh ra mbak?,0.0010449300752952695,0.9612188935279846,0.03773617744445801,neutral
Ekhem @fauzan_nurh,0.0002964414015877992,0.9993422627449036,0.0003612664877437055,neutral
Mau coba @margasepty ?,0.0007411849801428616,0.9864670634269714,0.012791763991117477,neutral
@rtn_naa gas yaa,0.008396707475185394,0.9901408553123474,0.001462443731725216,neutral
@fetty.fatmalikh gasssin,0.0057513099163770676,0.05051783472299576,0.9437308311462402,negative
@krishnaros_,0.00523048872128129,0.002872297540307045,0.9918972253799438,negative
@gilarhargi,0.3976489305496216,0.008900209330022335,0.5934509038925171,negative
"Yg pasti buat males Solo Baru banyak SPA & Massage, hiburan malamnya, jd gak nyaman tinggal di soba.. ndak ad yg mau ngakat tempat” ini biar lebih di evaluasi & jaga",0.031009409576654434,0.0009167854441329837,0.9680737853050232,negative
@chefalaundry,0.0012768652522936463,0.9983925223350525,0.00033060243004001677,neutral
@rosalia_monika kapan kesini lagi?,0.0005399467772804201,0.0022644340060651302,0.9971956014633179,negative
@bryansandy4656 mau,0.0004000663466285914,0.9993731379508972,0.00022688916942570359,neutral
@nia_fita09 menu diet gesss 😂😂,0.0010653410572558641,0.003885057521983981,0.9950495362281799,negative
Anu..partner kulinerku saiki sibuk .dadi sementara engga sik😢,0.0005417230422608554,0.9693705439567566,0.030087746679782867,neutral
Recomended bgd....ownernya ramah parah....sajiannya sehat nikmat...harga pas ....harus bgt balik lagi...saladnya ngangeni wedang bunga talang nya top,0.9997720122337341,8.071983029367402e-05,0.00014730535622220486,positive
"bener , apalagi harganya bener"" sesuai .. apalagi cepet banget pelayanan nya",0.9992844462394714,0.00013635300274472684,0.0005791735020466149,positive
@vitasaridamay,0.0012454632669687271,0.9985900521278381,0.0001645140873733908,neutral
@chrisna_cadaz kuy,0.14900809526443481,0.8124278783798218,0.038563985377550125,neutral
@mas_dhanidwihutomo,0.00032793512218631804,0.999505877494812,0.0001661821297602728,neutral
@novagaluh23 saladdd,0.0012360387481749058,0.5853405594825745,0.4134233891963959,neutral
@fitri_eka_mardiana,0.00024834112264215946,0.9994256496429443,0.00032609878689981997,neutral
"@diaharumningsih ,, lama gak kesini ya 😂",0.001974639017134905,0.02704210765659809,0.9709832668304443,negative
@henmaaa_ cobain yukkk,0.9812255501747131,0.013636979274451733,0.005137511529028416,positive
@selviannovita,0.01622656174004078,0.9822540879249573,0.0015194532461464405,neutral
Knp ga dari dulu ya @rjehann,0.0010704521555453539,0.0012158737517893314,0.9977136850357056,negative
Terno rene ak sep @septya.chiwa,0.002860027365386486,0.9943022727966309,0.0028376902919262648,neutral
❤️,0.9990829229354858,0.00021732876484747976,0.0006996740121394396,positive
"Di Mbaki yaa , udah pernah kesana dong 😍",0.9915754199028015,0.002291266107931733,0.006133319344371557,positive
@yelisabetdn ws rene liss?,0.00026952981716021895,0.9994761347770691,0.00025435839779675007,neutral
@hari.iedul.fitriyanto,0.000534054241143167,0.23218852281570435,0.7672774195671082,negative
Duhhh jadi ngilerrrr 🫠,0.5272977948188782,0.0016073278384283185,0.47109484672546387,positive
Iya betul mbaki aku udh kesana 😊,0.9976738095283508,0.0005361270159482956,0.0017900734674185514,positive
@nhafifah773 cedak omah,0.0002686029765754938,0.9990615248680115,0.0006699348450638354,neutral
"rekomen poll, mas nya jg ganteng2😁😁😁😁",0.9991756081581116,0.00045182916801422834,0.00037255630013532937,positive
Itu mbaki bkn soba 😭,0.003694552229717374,0.007941721007227898,0.9883637428283691,negative
@dwi.rahmanto yuk,0.00022369384532794356,0.9994996786117554,0.000276610953733325,neutral
Pernah ke sukoharjo tow,0.007900575175881386,0.9914888143539429,0.0006105385255068541,neutral
Fav 😂😍 @lovelyalvi26 mau nyoba?,0.009740033186972141,0.9840233325958252,0.006236569955945015,neutral
Tiwas adoh2...@aliefrizkyshu lha kok......😢,0.0003708291333168745,9.57978336373344e-05,0.9995334148406982,negative
brpa kav,0.9975304007530212,0.000790634541772306,0.0016789172077551484,positive
Adooh meen tak pikir mung kono kui,0.08744759857654572,0.0031059610191732645,0.9094464778900146,negative
Mampir dwonggg 😢,0.0003123860224150121,0.0005463231937028468,0.9991412162780762,negative
Ayo mrono,0.5752353668212891,0.02732270583510399,0.39744192361831665,positive
Yah @bsetiaji181 cedak omah,0.00015653143054805696,0.0001332951069343835,0.9997101426124573,negative
@farhatabdat__ gas?,0.0012808950850740075,0.007669486105442047,0.9910496473312378,negative
@_hanastyy gass,0.0005525019369088113,0.9986155033111572,0.0008319708285853267,neutral
@reza_qamarullah enak keknya pah,0.9991508722305298,0.0005208349321037531,0.00032824501977302134,positive
suka kak,0.9996733665466309,0.00011147248005727306,0.0002152336819563061,positive
"menu nya sama kayak yg di tasikmadu,makan sayur gak perlu jauh2 lagi 😍 tp mslhe ngajak sopo 😢",0.9992735981941223,0.0003180964558850974,0.0004083319799974561,positive
@kharismatyaswe kowe ra nyobo jajan kene ?? Hlooo cedak omah nduk w3s mbok testing rung ki,0.0080135902389884,0.0035528673324733973,0.9884335398674011,negative
@trsnaida mending rene wkwk,0.9940943121910095,0.0016815928975120187,0.004224078264087439,positive
@aswuri_taj jum kuyyy,0.013380886986851692,0.9541180729866028,0.03250099718570709,neutral
@fatik.rmdhn yuks,0.0018410183256492019,0.995798647403717,0.0023602312430739403,neutral
@jennairasafiya @_melatirisheni_12,0.000454291031928733,0.9993908405303955,0.00015488833014387637,neutral
@daprynm mana nih?,0.0014463323168456554,0.24390506744384766,0.7546485662460327,negative
❤️❤️ td siang baru dr sana. Enak smua.... @widyoagung sukses trs gul (owner),0.9995026588439941,0.00022249306493904442,0.0002748316328506917,positive
@anisa_frm penisirin,0.00019154237816110253,0.9996057152748108,0.0002027981827268377,neutral
@jieratallah,0.22371329367160797,0.0063440026715397835,0.7699427008628845,negative
Bunddd 🥺 @kartikachand_,0.0001648952456889674,0.998695433139801,0.001139756990596652,neutral
@dillaays,0.9984285235404968,0.0004516853659879416,0.0011197046842426062,positive
@joezifar,0.9793267250061035,0.012459644116461277,0.00821367371827364,positive
@minarsih_ndutmua pengen,0.1613623946905136,0.45085301995277405,0.3877846300601959,neutral
Kesini yuk ay @_iguntara5,0.00020706270879600197,0.9995763897895813,0.00021651799033861607,neutral
Enak Ki @syamsihartati,0.0005517242243513465,0.00011355002789059654,0.9993347525596619,negative
@ellentha_putri ketoke enak sis 😍,0.9993718266487122,0.0003546169900801033,0.0002735612215474248,positive
@mmuthiahfc,0.0037664328701794147,0.9885890483856201,0.00764448894187808,neutral
Cdahe mbh kudu mas @irul2491,0.0003234881442040205,0.0009285763371735811,0.9987479448318481,negative
Bisa yok @priswariwina,0.00018452575022820383,0.9996753931045532,0.0001401678891852498,neutral
@iinpernada keknya menarik😂,0.9518645405769348,0.033348437398672104,0.014786986634135246,positive
@intanseptianana,0.005272449925541878,0.9942530989646912,0.0004744501202367246,neutral
@mu_thik @mrtha.ndr,0.0011756228050217032,0.9959557056427002,0.0028686816804111004,neutral
@erlindaristi,0.013411162421107292,0.9745493531227112,0.012039494700729847,neutral
@tika_rohmawati sido rene ora? Wkw,0.0002987590560223907,0.002284959889948368,0.9974162578582764,negative
@naseruuul @indahkusumawardanii @diayu.sr,0.987785816192627,0.008233040571212769,0.0039811464957892895,positive
😍,0.9993459582328796,0.00010328478674637154,0.0005507358582690358,positive
Mau cem ni gak @kos.griyakalibogor 😂,0.0005696588777936995,0.6201749444007874,0.37925541400909424,neutral
Harus kesini nih😍,0.9993913173675537,0.00012937943392898887,0.00047925507533364,positive
@magdalenanetty,0.004385940730571747,0.9948839545249939,0.0007301365840248764,neutral
@zsazsa_bonavita @fitrijulyo @widyaabb 🔥,0.0002339489001315087,0.9996347427368164,0.00013131143350619823,neutral
yank @achekneggro,0.00027372228214517236,0.9994778037071228,0.00024854979710653424,neutral
❤️,0.9990829229354858,0.00021732876484747976,0.0006996740121394396,positive
Mantap👍,0.9997701048851013,6.406690954463556e-05,0.00016575622430536896,positive
@vera_ernawaty & @olinorlinda ayo gassss,0.0005355412140488625,0.9988206028938293,0.0006438536802306771,neutral
Catet pi @evviarum,0.00017645992920733988,0.9988983869552612,0.0009251210722140968,neutral
The best banget....rasanya enak harga murah😍😍😍,0.9998005032539368,6.10162278462667e-05,0.00013855076394975185,positive
@rahajengdevitaa,0.6639701724052429,0.3299482762813568,0.0060814907774329185,positive
@hey_ndah,0.010609978809952736,0.9872574210166931,0.002132578520104289,neutral
@lastorina_orin,0.002469115424901247,0.005379606503993273,0.9921512603759766,negative
@eric.indrap,0.0005307926912792027,0.00042944028973579407,0.9990397095680237,negative
@mrs.happyhap pgn tp adoh,0.9951871037483215,0.002279842272400856,0.002533073304221034,positive
"Pernah, dan menyenangkan 🤩👍",0.9995805621147156,0.00013848264643456787,0.00028102906071580946,positive
@fathoni.hafidz,0.00034556424361653626,0.9988892674446106,0.0007652007043361664,neutral
@adella.novitas kuyyy,0.0026295373681932688,0.0445149689912796,0.9528554677963257,negative
Keluyuran malam ini bestieeee @turianggraini @rien_justrien @a.k.u.novita @rienadewii,0.010331430472433567,0.9766231775283813,0.013045432046055794,neutral
@rennytesna @dyarwahyu ayo kapan?😍,0.6275147199630737,0.10211415588855743,0.27037113904953003,positive
gas le @yanutimur @shofiesholikhah cedek omah e @septian.erwin,0.00038985698483884335,0.28892529010772705,0.7106848955154419,negative
@agriztadheka,0.9965733289718628,0.0016113969031721354,0.0018152911216020584,positive
mimin sukaaa,0.9996108412742615,7.538150384789333e-05,0.00031371781369671226,positive
@bolraskej,0.8510932326316833,0.027341008186340332,0.12156578153371811,positive
@luvleyfa_128,0.0007141855894587934,0.9991157650947571,0.00017010918236337602,neutral
Saladnya mantaab.. uakeeeh porsinya,0.0011863043764606118,0.0003352272033225745,0.9984784722328186,negative
Vegetarian cocok iki😍 #vegan #vegetarian,0.9936655163764954,0.0020662390161305666,0.004268300719559193,positive
Gas,0.9003276824951172,0.0024576152209192514,0.09721475839614868,positive
@arifiantoanand cedak ro Dewe Ki....Gass meeting Ning kene,0.0011184829054400325,0.9985523819923401,0.00032910724985413253,neutral
Ki daerah cerak soba beb,0.936974287033081,0.04470875859260559,0.01831691898405552,positive
doyan rak @ariwijayanti92 ngndi ki,0.00031574408058077097,0.9995622038841248,0.00012197712931083515,neutral
Enak tenan ...mantebs salad dllnya .nggone koncoku ..pulang kon metik kangkung daun slada hidroponik,0.015750374644994736,0.0004199921095278114,0.98382967710495,negative
@fitrinurhani yuhhh😂,0.006314703729003668,0.0010567919816821814,0.9926284551620483,negative
@paixzaa,0.9984625577926636,0.001133304089307785,0.0004041733336634934,positive
@intan____d,0.05300702899694443,0.9272376894950867,0.019755372777581215,neutral
@ekkyulia 🔥,0.996867835521698,0.00234394334256649,0.0007881899364292622,positive
@naymaarifha,0.0029409052804112434,0.996738851070404,0.0003202010702807456,neutral
@aswuri_taj,0.0394313670694828,0.7099975347518921,0.2505711317062378,neutral
@lusia_richlawynda @marryatty7470 ayo cuzz rene mb,0.0002633949334267527,0.9995591044425964,0.00017752642452251166,neutral
Ayo bareng 2x ke sana temen2x solo,0.9965950846672058,0.0026893403846770525,0.0007155972998589277,positive
Bukanya mulai jam brp,0.005038331262767315,0.03944683074951172,0.9555148482322693,negative
@mellysabcde yook,0.06480646878480911,0.005511504132300615,0.9296820163726807,negative
Lg usum klithih,0.050127241760492325,0.6187931299209595,0.3310796022415161,neutral
Perlu dicoba pa @eko3anto1984,0.0064276643097400665,0.9924416542053223,0.0011306962696835399,neutral
@putrikusumas 😋,0.00033095330582000315,0.9994931221008301,0.0001759024744387716,neutral
@nfajriya gasss 😁,0.4420820474624634,0.5492686033248901,0.00864938274025917,neutral
Spill harga min 😁,0.007882284000515938,0.000452053063781932,0.9916656613349915,negative
@tabithajesssie @inesalexandriaa nyamnyam,0.006382777821272612,0.9930785298347473,0.0005386870470829308,neutral
@mey8835,0.055244311690330505,0.9430732131004333,0.0016824806807562709,neutral
@yanti4042 mh 😁,0.06802286952733994,0.9266851544380188,0.005291984882205725,neutral
Besok kesana ahhh deket,0.9983524084091187,0.0003535417781677097,0.0012940225424245,positive
Yuk pencinta sayur merapat @intansalsa.bi @dindaleoo 😂😂,0.29864150285720825,0.4424639344215393,0.25889453291893005,neutral
@pitaruth_,0.013964645564556122,0.9812213182449341,0.004814059007912874,neutral
Kayaknya enk kae de' @arini.rinnn,0.9915212392807007,0.0015713905449956656,0.006907419301569462,positive
Sayurnya seger bangett❤️,0.9997506737709045,7.368029764620587e-05,0.00017566811584401876,positive
@serlyara doyan ra kwe,0.7032610774040222,0.17897610366344452,0.11776280403137207,positive
@diyahayu91 senenganmuu yohh cerak nanqq,0.28297293186187744,0.4711359739303589,0.24589106440544128,neutral
@donjuanwidagdo,0.008329120464622974,0.9911192059516907,0.0005516511155292392,neutral
@gnuqsamaapy adoh ko nggon mu?,0.06112610548734665,0.05194699019193649,0.8869268894195557,negative
cedak rumahq,0.10170573741197586,0.07281798124313354,0.8254762887954712,negative
boleh di coba nii @__n.anisa @wiwien_233,0.00022545934189110994,0.999530553817749,0.00024402531562373042,neutral
Gara2 diajak anakku makan salad sayur disini nih aku jadi doyan makan salad sayur😂😂😂dan pulangnya dibawain sayur an kangkung organik sekresek😍😍,0.9994180202484131,0.00020506037981249392,0.0003769600880332291,positive
@mocalatte99,0.07402591407299042,0.057721540331840515,0.8682525157928467,negative
@ni.onni gak pengen kak?😍,0.0005525322631001472,0.00016358293942175806,0.9992838501930237,negative
Ayo bestie @natalie_mrs.leo,0.001992390025407076,0.9955217838287354,0.0024858014658093452,neutral
Mau mudik cobain ini terus balik jkt lagi @aurreliia wkwkwkwk,0.39036935567855835,0.37606820464134216,0.2335624247789383,positive
@chesariachesa ngendiii kiii,0.007756114471703768,0.9413880109786987,0.050855886191129684,neutral
Gassndaa bunaa @cacawashere,0.9879087805747986,0.00307106995023787,0.009020206518471241,positive
@fdr_hersatmaja,0.0053926389664411545,0.9936703443527222,0.0009369492181576788,neutral
Ini ownernya ruamaah puol. Gak pelit ilmu soal taneman2 juga.,0.9431318640708923,0.0012496467679738998,0.055618491023778915,positive
Rela.bgt bikin candu,0.0003586717357393354,0.00011412345338612795,0.9995272159576416,negative
@ariningsih_dewi @cici.solo.1 🤤,0.0005945991142652929,0.9982411861419678,0.001164205721579492,neutral
Mba @hyelenbuya99,0.001668084179982543,0.9970703125,0.0012615988962352276,neutral
@na_fiah @tripuu_ Rene ngono pie,0.0010386697249487042,0.9987218976020813,0.00023943402629811317,neutral
Cobain ini @nabilapputriii,0.13785777986049652,0.5544142723083496,0.30772802233695984,neutral
Alamat mana,0.0009250741568394005,9.008633787743747e-05,0.9989848732948303,negative
Ngendi iki mol @renyyuly,0.01313474215567112,0.9567113518714905,0.03015386499464512,neutral
Sini yookk @ariii.kurnia,0.00521462969481945,0.978822648525238,0.015962757170200348,neutral
@ran44_dd @trianmalianaa @bundadistaalvaro agendakan,0.0002041781262960285,0.9996657371520996,0.0001300909643759951,neutral
Sayang ga buka siang hari😢,0.0006731009925715625,0.00017495203064754605,0.9991519451141357,negative
Enak sii pren serius @ariana07022 @latifahrmdni 😍,0.000525208015460521,0.00018617924069985747,0.9992885589599609,negative
@aditya.surya.p,0.00041016656905412674,0.9993584752082825,0.00023140157281886786,neutral
@ambangcw,0.019947154447436333,0.9565562605857849,0.023496588692069054,neutral
Duuhhh pengenn....,0.004472652450203896,0.00016932931612245739,0.9953580498695374,negative
@nugrohowidoyoko,0.32386666536331177,0.007148017641156912,0.6689853072166443,negative
gass kesana gratis foto sm yg masak😁,0.9979448914527893,0.001335913548246026,0.0007191975018940866,positive
@eleanaputriiii,0.5077996850013733,0.07407701015472412,0.418123334646225,positive
@mercurymee,0.18808305263519287,0.005633539520204067,0.8062834143638611,negative
"Lagii dan lagii Adidas sale 70% beb, gasskeunn💃🏻",0.596981406211853,0.1832275539636612,0.21979102492332458,positive
@bianbears @fahrulprayitno_ @puputanggun99_ @gavin.saputra @yeriaardina_ deket banget,0.0018448398914188147,0.9979209303855896,0.00023428216809406877,neutral
Pengen Iki @bangkitpriyo_utomo,0.0018363591516390443,0.9924235343933105,0.005740043241530657,neutral
Yg punya LG ada panenan apa Iki min?soale neg pas jambune berbuah sek beli pada dikasih..matoa Yo enek..kapan kae Aq malah dibawai pulang panenan kangkung hidroponik 😍,0.06503899395465851,0.003040092997252941,0.9319209456443787,negative
"Nagihi,salad nya memang andalan ,tapi menu yg lain ga kalah mantap 👌",0.9994663596153259,0.00022362239542417228,0.00030999380396679044,positive
Wah ketok enak mantab,0.9996943473815918,0.00012711971066892147,0.00017853252938948572,positive
Badalaaah....nilapke😢,0.0015438450500369072,0.00012407178292050958,0.9983320832252502,negative
Terima kasih sudah makan malam di sebelas rasa ya kak..,0.8311665058135986,0.1649094969034195,0.003923969808965921,positive
besok plg solo hrs kesni pap @indra.wahyudi77,0.0002116320829372853,0.9996469020843506,0.00014147759065963328,neutral
Loh lohh harus e ketemu kita yaa😂,0.0016591543098911643,0.0008758387994021177,0.9974650144577026,negative
@yusupridya,0.0414704829454422,0.9428791403770447,0.015650304034352303,neutral
salad nya seger bgt,0.9995952248573303,7.381758041447029e-05,0.00033099850406870246,positive
jujurr pencinta salad wajib cobain inii,0.9995760321617126,0.00015517446445301175,0.0002688758831936866,positive
mantep bangett tempatnya,0.011087139137089252,0.00019486462406348437,0.9887180328369141,negative
GOKILLLL,0.006452999077737331,0.00026890161097981036,0.9932780861854553,negative
saladnyaa 10/10,0.6962003111839294,0.17507602274417877,0.12872369587421417,positive
tempatnya buat kumpul bareng keluarga rekomend banget si🤙,0.9998347759246826,6.750795728294179e-05,9.7775919130072e-05,positive
jadi pengen kesini lagi deh🥲,0.8587528467178345,0.0015014561358839273,0.13974568247795105,positive
paling suka salad nya 😭,0.9996823072433472,8.217516733566299e-05,0.00023542829148937017,positive
Baki nya sebelah mana kak?,0.00022286869352683425,0.0002928048197645694,0.9994843006134033,negative
Mantap kak👍,0.9997780919075012,6.766113801859319e-05,0.0001542359677841887,positive
@intanmaharani05_ sama aku diriku seger mana,0.002401894424110651,0.9897498488426208,0.00784828420728445,neutral
Duh enak kui salad mas,0.9996743202209473,8.836550841806456e-05,0.0002372434682911262,positive
👏👏👏,0.9993628859519958,0.00010981045488733798,0.0005273420829325914,positive
Seger saladnya😍,0.9996762275695801,7.132707833079621e-05,0.00025240276590920985,positive
Bolehhh yukkkk,0.9784648418426514,0.012465869076550007,0.009069234132766724,positive
masuk list😍,0.9996514320373535,0.0001011024069157429,0.0002475536603014916,positive
@uyabs0,0.0015418571420013905,0.9979698061943054,0.0004884081427007914,neutral
@temporary.nisaa udah belum ?,0.0010994883487001061,0.9517321586608887,0.04716832935810089,neutral
T4 pasny d mna kak,0.11480361223220825,0.8820570707321167,0.003139344509691,neutral
@flowwdy_ @ayunosa27 Alip EpEp Seleb 👏,0.000515519583132118,0.9990935325622559,0.0003910344676114619,neutral
Sukoharjo anjir udu solo😭,0.0887337476015091,0.9107499122619629,0.0005163886235095561,neutral
Minat ra john salad sayur favorite mu hlo 😆 @silviaseptyaningsih cdak nggonmu sisan mbakii,0.22863565385341644,0.04886931553483009,0.7224950194358826,negative
@seillanurrr,0.5501021146774292,0.19540852308273315,0.25448936223983765,positive
@rrrir.iss,0.9808253645896912,0.004724384751170874,0.014450227841734886,positive
Dadi pengen runu,0.9030072689056396,0.049369003623723984,0.04762370139360428,positive
Kesukaanku salad kebab endull,0.9995753169059753,0.00010988314897986129,0.00031486927764490247,positive
@revatniaa_,0.008403967134654522,0.9904314875602722,0.0011645114282146096,neutral
@lutfiaanjar @nvsarz,0.00032054181792773306,0.9995595812797546,0.00011992928921245039,neutral
@indririezma gass?,0.0017155284294858575,0.002056501107290387,0.9962279796600342,negative
@putri_s_handa,0.03641314059495926,0.9621278643608093,0.001459047431126237,neutral
@santinovita__,0.685837984085083,0.25329190492630005,0.06087012588977814,positive
@endahlusiawati_ pol iki ngdi to?,0.000105568855360616,0.9996765851974487,0.00021789968013763428,neutral
Ayo ksini @ambangcw @senjaning7869,0.0025288446340709925,0.6118482947349548,0.38562291860580444,neutral
@dessy.nh,0.00430059339851141,0.9595816135406494,0.036117661744356155,neutral
Mulai buka jam brapa?,0.0002494295476935804,0.0011293408460915089,0.9986212253570557,negative
Pas ya Dmn njih,0.9830438494682312,0.011959917843341827,0.004996199160814285,positive
Baki????? Lahhhh gimana aku gak tahu ada tempat makan sehat ini? Deket rumah padahal,0.00028281431877985597,6.2210310716182e-05,0.99965500831604,negative
@oktavianissukma_ kak cucok buatmu,0.4343792200088501,0.5614787936210632,0.0041419705376029015,neutral
@ling2_lieanti cobain dong kak💚,0.9671420454978943,0.029690276831388474,0.003167612012475729,positive
@ttaa.maaa,0.9906520843505859,0.0024150714743882418,0.0069328960962593555,positive
"pas neng seruni, kayane seru di gofood @andi_hermawan_89 @silvia_kusumaningrum89",0.004047788213938475,0.9957643747329712,0.0001877492613857612,neutral
Salam dr solo.. deket rumah aku itu 😍,0.39238694310188293,0.6042874455451965,0.003325643250718713,neutral
@erittananda,0.02015676163136959,0.8914061784744263,0.08843711018562317,neutral
Sini yukkk @andi_jaff,0.00014650975936092436,0.999277651309967,0.0005758957122452557,neutral
"Di Solo??? Solo Sama Sukoharjo beda bosss, Solo itu Kota, Sukoharjo Kabupaten.",0.007791915908455849,0.1343710869550705,0.8578370213508606,negative
@inamarlianas,0.689511239528656,0.2901267409324646,0.020362017676234245,positive
@lisnawatiprimaningsih,0.00038861448410898447,0.9994210004806519,0.00019042119674850255,neutral
@anindah01 ✨,0.8613365888595581,0.13113951683044434,0.007523838430643082,positive
Dmn nihhh,0.9774775505065918,0.0008899053209461272,0.0216324832290411,positive
Gass bos @theodoric.setiawan,0.002090809401124716,0.9766581654548645,0.021251069381833076,neutral
@apriliabudi29,0.0015362692065536976,0.9982666969299316,0.00019699550466611981,neutral
@led.dyaa,0.001360556809231639,0.9976356029510498,0.0010038940235972404,neutral
Baki kab Sukoharjo...mo kearah Daleman,0.0002586418704595417,0.9342765212059021,0.06546487659215927,neutral
Hydroponics itu organic ya ?😂,0.0012002919102087617,0.0005524020525626838,0.9982473850250244,negative
Badabest ini saladnya.... Menunya baanyak & tempatnya nyaman. Pokoke wajib disatronin👌🏻👌🏻👌🏻 #bisa belajar berkebun juga sama ownernya🤗,0.9997912049293518,6.5008774981834e-05,0.000143800163641572,positive
@welakuncoro,0.007005160208791494,0.003210952738299966,0.9897838234901428,negative
"Minta tolong spill harganya maszzzeeehhh, biar bisa menyesuaikan sangune hehe",0.003992462996393442,0.9081787467002869,0.0878288671374321,neutral
@anggiiirahma,0.9963298439979553,0.0017844453686848283,0.0018857271643355489,positive
@febrianto2807 yaaaangggggggggg,0.9991530179977417,0.00028553316951729357,0.0005614441470243037,positive
Kemeruh,0.9937925934791565,0.0003468981012701988,0.005860575474798679,positive
Hm kapan kesitu y,0.0008669683593325317,0.0020751692354679108,0.9970579147338867,negative
@akuputmel,0.7876139879226685,0.12326448410749435,0.089121513068676,positive
@reen_hast Ngndi ikii,0.0002208219957537949,0.9996340274810791,0.00014516858209390193,neutral
@bonarganesza,0.9801129102706909,0.014377525076270103,0.005509476643055677,positive
"Baki min,,, Dudu solo😂",0.0005982687580399215,0.0007559576188214123,0.9986458420753479,negative
Gass,0.9941348433494568,0.0007452342542819679,0.005119942128658295,positive
Gasss @hendriagung96,0.5085521340370178,0.45011118054389954,0.04133671522140503,positive
@firnanda.ap.10 kesukaan mu nihh,0.08238028734922409,0.8423228859901428,0.07529681921005249,neutral
@diah_lstyaa,0.0015750628663226962,0.9976596832275391,0.0007652295171283185,neutral
@idhfl_,0.8680354952812195,0.07127206027507782,0.060692448168992996,positive
@austina.as_ nyobo cik,0.0005377492634579539,0.9983105659484863,0.0011516257654875517,neutral
@dsyyptri,0.0003447967756073922,0.999445378780365,0.000209834921406582,neutral
"Pernah kesini, dibonusin ownernya suruh ambil kangkung sepuasnya 😂",0.9822252988815308,0.01412940863519907,0.0036452491767704487,positive
